20140828110000, 3600,38,#scotus
20140828120000, 3600,69,#scotus
20140828130000, 3600,78,#scotus
20140828140000, 3600,74,#scotus
20140828150000, 3600,93,#scotus
20140828160000, 3600,126,#scotus
20140828170000, 3600,77,#scotus
20140828180000, 3600,70,#scotus
20140828190000, 3600,93,#scotus
20140828200000, 3600,58,#scotus
20140828210000, 3600,99,#scotus
20140828220000, 3600,126,#scotus
20140828230000, 3600,74,#scotus
20140829000000, 3600,39,#scotus
20140829010000, 3600,38,#scotus
20140829020000, 3600,79,#scotus
20140829030000, 3600,107,#scotus
20140829040000, 3600,57,#scotus
20140829050000, 3600,73,#scotus
20140829060000, 3600,100,#scotus
20140829070000, 3600,105,#scotus
20140829080000, 3600,88,#scotus
20140829090000, 3600,82,#scotus
20140829100000, 3600,89,#scotus
20140829110000, 3600,105,#scotus
20140829120000, 3600,74,#scotus
20140829130000, 3600,119,#scotus
20140829140000, 3600,124,#scotus
20140829150000, 3600,80,#scotus
20140829160000, 3600,68,#scotus
20140829170000, 3600,88,#scotus
20140829180000, 3600,81,#scotus
20140829190000, 3600,131,#scotus
20140829200000, 3600,101,#scotus
20140829210000, 3600,141,#scotus
20140829220000, 3600,106,#scotus
20140829230000, 3600,65,#scotus
20140830000000, 3600,37,#scotus
20140830010000, 3600,45,#scotus
20140830020000, 3600,53,#scotus
20140830030000, 3600,84,#scotus
20140830040000, 3600,41,#scotus
20140830050000, 3600,48,#scotus
20140830060000, 3600,20,#scotus
20140830070000, 3600,37,#scotus
20140830080000, 3600,44,#scotus
20140830090000, 3600,33,#scotus
20140830100000, 3600,46,#scotus
20140830110000, 3600,50,#scotus
20140830120000, 3600,57,#scotus
20140830130000, 3600,76,#scotus
20140830140000, 3600,86,#scotus
20140830150000, 3600,96,#scotus
20140830160000, 3600,76,#scotus
20140830170000, 3600,53,#scotus
20140830180000, 3600,57,#scotus
20140830190000, 3600,38,#scotus
20140830200000, 3600,33,#scotus
20140830210000, 3600,47,#scotus
20140830220000, 3600,121,#scotus
20140830230000, 3600,47,#scotus
20140831000000, 3600,27,#scotus
20140831010000, 3600,57,#scotus
20140831020000, 3600,41,#scotus
20140831030000, 3600,39,#scotus
20140831040000, 3600,36,#scotus
20140831050000, 3600,19,#scotus
20140831060000, 3600,20,#scotus
20140831070000, 3600,16,#scotus
20140831080000, 3600,11,#scotus
20140831090000, 3600,17,#scotus
20140831100000, 3600,17,#scotus
20140831110000, 3600,23,#scotus
20140831120000, 3600,30,#scotus
20140831130000, 3600,41,#scotus
20140831140000, 3600,28,#scotus
20140831150000, 3600,39,#scotus
20140831160000, 3600,34,#scotus
20140831170000, 3600,56,#scotus
20140831180000, 3600,79,#scotus
20140831190000, 3600,88,#scotus
20140831200000, 3600,84,#scotus
20140831210000, 3600,53,#scotus
20140831220000, 3600,32,#scotus
20140831230000, 3600,54,#scotus
20140901000000, 3600,43,#scotus
20140901010000, 3600,51,#scotus
20140901020000, 3600,59,#scotus
20140901030000, 3600,47,#scotus
20140901040000, 3600,44,#scotus
20140901050000, 3600,49,#scotus
20140901060000, 3600,47,#scotus
20140901070000, 3600,40,#scotus
20140901080000, 3600,20,#scotus
20140901090000, 3600,12,#scotus
20140901100000, 3600,17,#scotus
20140901110000, 3600,10,#scotus
20140901120000, 3600,29,#scotus
20140901130000, 3600,62,#scotus
20140901140000, 3600,53,#scotus
20140901150000, 3600,62,#scotus
20140901160000, 3600,37,#scotus
20140901170000, 3600,37,#scotus
20140901180000, 3600,74,#scotus
20140901190000, 3600,100,#scotus
20140901200000, 3600,103,#scotus
20140901210000, 3600,70,#scotus
20140901220000, 3600,58,#scotus
20140901230000, 3600,33,#scotus
20140902000000, 3600,41,#scotus
20140902010000, 3600,30,#scotus
20140902020000, 3600,31,#scotus
20140902030000, 3600,25,#scotus
20140902040000, 3600,55,#scotus
20140902050000, 3600,67,#scotus
20140902060000, 3600,42,#scotus
20140902070000, 3600,37,#scotus
20140902080000, 3600,38,#scotus
20140902090000, 3600,30,#scotus
20140902100000, 3600,67,#scotus
20140902110000, 3600,35,#scotus
20140902120000, 3600,50,#scotus
20140902130000, 3600,62,#scotus
20140902140000, 3600,34,#scotus
20140902150000, 3600,143,#scotus
20140902160000, 3600,81,#scotus
20140902170000, 3600,66,#scotus
20140902180000, 3600,95,#scotus
20140902190000, 3600,84,#scotus
20140902200000, 3600,142,#scotus
20140902210000, 3600,141,#scotus
20140902220000, 3600,90,#scotus
20140902230000, 3600,89,#scotus
20140903000000, 3600,96,#scotus
20140903010000, 3600,105,#scotus
20140903020000, 3600,104,#scotus
20140903030000, 3600,48,#scotus
20140903040000, 3600,46,#scotus
20140903050000, 3600,72,#scotus
20140903060000, 3600,55,#scotus
20140903070000, 3600,30,#scotus
20140903080000, 3600,39,#scotus
20140903090000, 3600,38,#scotus
20140903100000, 3600,51,#scotus
20140903110000, 3600,44,#scotus
20140903120000, 3600,79,#scotus
20140903130000, 3600,114,#scotus
20140903140000, 3600,97,#scotus
20140903150000, 3600,96,#scotus
20140903160000, 3600,126,#scotus
20140903170000, 3600,115,#scotus
20140903180000, 3600,90,#scotus
20140903190000, 3600,108,#scotus
20140903200000, 3600,72,#scotus
20140903210000, 3600,53,#scotus
20140903220000, 3600,62,#scotus
20140903230000, 3600,47,#scotus
20140904000000, 3600,48,#scotus
20140904010000, 3600,61,#scotus
20140904020000, 3600,50,#scotus
20140904030000, 3600,73,#scotus
20140904040000, 3600,55,#scotus
20140904050000, 3600,45,#scotus
20140904060000, 3600,43,#scotus
20140904070000, 3600,23,#scotus
20140904080000, 3600,27,#scotus
20140904090000, 3600,26,#scotus
20140904100000, 3600,25,#scotus
20140904110000, 3600,16,#scotus
20140904120000, 3600,29,#scotus
20140904130000, 3600,34,#scotus
20140904140000, 3600,60,#scotus
20140904150000, 3600,58,#scotus
20140904160000, 3600,70,#scotus
20140904170000, 3600,71,#scotus
20140904180000, 3600,65,#scotus
20140904190000, 3600,73,#scotus
20140904200000, 3600,73,#scotus
20140904210000, 3600,89,#scotus
20140904220000, 3600,32,#scotus
20140904230000, 3600,41,#scotus
20140905000000, 3600,63,#scotus
20140905010000, 3600,36,#scotus
20140905020000, 3600,89,#scotus
20140905030000, 3600,82,#scotus
20140905040000, 3600,35,#scotus
20140905050000, 3600,28,#scotus
20140905060000, 3600,31,#scotus
20140905070000, 3600,29,#scotus
20140905080000, 3600,36,#scotus
20140905090000, 3600,53,#scotus
20140905100000, 3600,51,#scotus
20140905110000, 3600,72,#scotus
20140905120000, 3600,239,#scotus
20140905130000, 3600,81,#scotus
20140905140000, 3600,90,#scotus
20140905150000, 3600,91,#scotus
20140905160000, 3600,77,#scotus
20140905170000, 3600,65,#scotus
20140905180000, 3600,97,#scotus
20140905190000, 3600,106,#scotus
20140905200000, 3600,72,#scotus
20140905210000, 3600,85,#scotus
20140905220000, 3600,69,#scotus
20140905230000, 3600,36,#scotus
20140906000000, 3600,93,#scotus
20140906010000, 3600,74,#scotus
20140906020000, 3600,94,#scotus
20140906030000, 3600,52,#scotus
20140906040000, 3600,51,#scotus
20140906050000, 3600,49,#scotus
20140906060000, 3600,18,#scotus
20140906070000, 3600,40,#scotus
20140906080000, 3600,30,#scotus
20140906090000, 3600,14,#scotus
20140906100000, 3600,27,#scotus
20140906110000, 3600,21,#scotus
20140906120000, 3600,34,#scotus
20140906130000, 3600,50,#scotus
20140906140000, 3600,70,#scotus
20140906150000, 3600,68,#scotus
20140906160000, 3600,55,#scotus
20140906170000, 3600,46,#scotus
20140906180000, 3600,61,#scotus
20140906190000, 3600,75,#scotus
20140906200000, 3600,41,#scotus
20140906210000, 3600,36,#scotus
20140906220000, 3600,34,#scotus
20140906230000, 3600,19,#scotus
20140907000000, 3600,45,#scotus
20140907010000, 3600,69,#scotus
20140907020000, 3600,51,#scotus
20140907030000, 3600,49,#scotus
20140907040000, 3600,69,#scotus
20140907050000, 3600,51,#scotus
20140907060000, 3600,40,#scotus
20140907070000, 3600,35,#scotus
20140907080000, 3600,27,#scotus
20140907090000, 3600,35,#scotus
20140907100000, 3600,34,#scotus
20140907110000, 3600,31,#scotus
20140907120000, 3600,174,#scotus
20140907130000, 3600,85,#scotus
20140907140000, 3600,79,#scotus
20140907150000, 3600,79,#scotus
20140907160000, 3600,37,#scotus
20140907170000, 3600,25,#scotus
20140907180000, 3600,25,#scotus
20140907190000, 3600,58,#scotus
20140907200000, 3600,71,#scotus
20140907210000, 3600,48,#scotus
20140907220000, 3600,36,#scotus
20140907230000, 3600,25,#scotus
20140908000000, 3600,42,#scotus
20140908010000, 3600,65,#scotus
20140908020000, 3600,80,#scotus
20140908030000, 3600,74,#scotus
20140908040000, 3600,37,#scotus
20140908050000, 3600,27,#scotus
20140908060000, 3600,42,#scotus
20140908070000, 3600,25,#scotus
20140908080000, 3600,27,#scotus
20140908090000, 3600,30,#scotus
20140908100000, 3600,41,#scotus
20140908110000, 3600,25,#scotus
20140908120000, 3600,50,#scotus
20140908130000, 3600,65,#scotus
20140908140000, 3600,49,#scotus
20140908150000, 3600,47,#scotus
20140908160000, 3600,50,#scotus
20140908170000, 3600,59,#scotus
20140908180000, 3600,79,#scotus
20140908190000, 3600,102,#scotus
20140908200000, 3600,58,#scotus
20140908210000, 3600,63,#scotus
20140908220000, 3600,53,#scotus
20140908230000, 3600,41,#scotus
20140909000000, 3600,37,#scotus
20140909010000, 3600,67,#scotus
20140909020000, 3600,50,#scotus
20140909030000, 3600,29,#scotus
20140909040000, 3600,37,#scotus
20140909050000, 3600,38,#scotus
20140909060000, 3600,22,#scotus
20140909070000, 3600,21,#scotus
20140909080000, 3600,34,#scotus
20140909090000, 3600,31,#scotus
20140909100000, 3600,43,#scotus
20140909110000, 3600,32,#scotus
20140909120000, 3600,51,#scotus
20140909130000, 3600,55,#scotus
20140909140000, 3600,79,#scotus
20140909150000, 3600,66,#scotus
20140909160000, 3600,74,#scotus
20140909170000, 3600,103,#scotus
20140909180000, 3600,64,#scotus
20140909190000, 3600,56,#scotus
20140909200000, 3600,86,#scotus
20140909210000, 3600,57,#scotus
20140909220000, 3600,40,#scotus
20140909230000, 3600,54,#scotus
20140910000000, 3600,54,#scotus
20140910010000, 3600,52,#scotus
20140910020000, 3600,43,#scotus
20140910030000, 3600,54,#scotus
20140910040000, 3600,51,#scotus
20140910050000, 3600,35,#scotus
20140910060000, 3600,28,#scotus
20140910070000, 3600,30,#scotus
20140910080000, 3600,21,#scotus
20140910090000, 3600,31,#scotus
20140910100000, 3600,17,#scotus
20140910110000, 3600,26,#scotus
20140910120000, 3600,30,#scotus
20140910130000, 3600,198,#scotus
20140910140000, 3600,267,#scotus
20140910150000, 3600,55,#scotus
20140910160000, 3600,46,#scotus
20140910170000, 3600,53,#scotus
20140910180000, 3600,48,#scotus
20140910190000, 3600,79,#scotus
20140910200000, 3600,182,#scotus
20140910210000, 3600,289,#scotus
20140910220000, 3600,114,#scotus
20140910230000, 3600,74,#scotus
20140911000000, 3600,61,#scotus
20140911010000, 3600,76,#scotus
20140911020000, 3600,84,#scotus
20140911030000, 3600,89,#scotus
20140911040000, 3600,42,#scotus
20140911050000, 3600,33,#scotus
20140911060000, 3600,25,#scotus
20140911070000, 3600,31,#scotus
20140911080000, 3600,34,#scotus
20140911090000, 3600,17,#scotus
20140911100000, 3600,23,#scotus
20140911110000, 3600,28,#scotus
20140911120000, 3600,31,#scotus
20140911130000, 3600,58,#scotus
20140911140000, 3600,65,#scotus
20140911150000, 3600,46,#scotus
20140911160000, 3600,59,#scotus
20140911170000, 3600,25,#scotus
20140911180000, 3600,40,#scotus
20140911190000, 3600,42,#scotus
20140911200000, 3600,44,#scotus
20140911210000, 3600,58,#scotus
20140911220000, 3600,55,#scotus
20140911230000, 3600,30,#scotus
20140912000000, 3600,50,#scotus
20140912010000, 3600,93,#scotus
20140912020000, 3600,70,#scotus
20140912030000, 3600,56,#scotus
20140912040000, 3600,66,#scotus
20140912050000, 3600,31,#scotus
20140912060000, 3600,5,#scotus
20140912070000, 3600,9,#scotus
20140912080000, 3600,12,#scotus
20140912090000, 3600,16,#scotus
20140912100000, 3600,19,#scotus
20140912110000, 3600,16,#scotus
20140912120000, 3600,23,#scotus
20140912130000, 3600,31,#scotus
20140912140000, 3600,53,#scotus
20140912150000, 3600,81,#scotus
20140912160000, 3600,54,#scotus
20140912170000, 3600,94,#scotus
20140912180000, 3600,44,#scotus
20140912190000, 3600,64,#scotus
20140912200000, 3600,50,#scotus
20140912210000, 3600,68,#scotus
20140912220000, 3600,27,#scotus
20140912230000, 3600,18,#scotus
20140913000000, 3600,81,#scotus
20140913010000, 3600,156,#scotus
20140913020000, 3600,47,#scotus
20140913030000, 3600,18,#scotus
20140913040000, 3600,42,#scotus
20140913050000, 3600,33,#scotus
20140913060000, 3600,7,#scotus
20140913070000, 3600,25,#scotus
20140913080000, 3600,7,#scotus
20140913090000, 3600,9,#scotus
20140913100000, 3600,14,#scotus
20140913110000, 3600,11,#scotus
20140913120000, 3600,11,#scotus
20140913130000, 3600,21,#scotus
20140913140000, 3600,29,#scotus
20140913150000, 3600,23,#scotus
20140913160000, 3600,13,#scotus
20140913170000, 3600,67,#scotus
20140913180000, 3600,34,#scotus
20140913190000, 3600,14,#scotus
20140913200000, 3600,18,#scotus
20140913210000, 3600,27,#scotus
20140913220000, 3600,24,#scotus
20140913230000, 3600,31,#scotus
20140914000000, 3600,61,#scotus
20140914010000, 3600,100,#scotus
20140914020000, 3600,83,#scotus
20140914030000, 3600,40,#scotus
20140914040000, 3600,22,#scotus
20140914050000, 3600,19,#scotus
20140914060000, 3600,22,#scotus
20140914070000, 3600,15,#scotus
20140914080000, 3600,6,#scotus
20140914090000, 3600,10,#scotus
20140914100000, 3600,3,#scotus
20140914110000, 3600,8,#scotus
20140914120000, 3600,21,#scotus
20140914130000, 3600,15,#scotus
20140914140000, 3600,16,#scotus
20140914150000, 3600,17,#scotus
20140914160000, 3600,33,#scotus
20140914170000, 3600,31,#scotus
20140914180000, 3600,16,#scotus
20140914190000, 3600,23,#scotus
20140914200000, 3600,25,#scotus
20140914210000, 3600,19,#scotus
20140914220000, 3600,23,#scotus
20140914230000, 3600,29,#scotus
20140915000000, 3600,108,#scotus
20140915010000, 3600,167,#scotus
20140915020000, 3600,57,#scotus
20140915030000, 3600,27,#scotus
20140915040000, 3600,10,#scotus
20140915050000, 3600,14,#scotus
20140915060000, 3600,8,#scotus
20140915070000, 3600,5,#scotus
20140915080000, 3600,8,#scotus
20140915090000, 3600,9,#scotus
20140915100000, 3600,51,#scotus
20140915110000, 3600,83,#scotus
20140915120000, 3600,45,#scotus
20140915130000, 3600,68,#scotus
20140915140000, 3600,69,#scotus
20140915150000, 3600,70,#scotus
20140915160000, 3600,75,#scotus
20140915170000, 3600,73,#scotus
20140915180000, 3600,65,#scotus
20140915190000, 3600,51,#scotus
20140915200000, 3600,60,#scotus
20140915210000, 3600,75,#scotus
20140915220000, 3600,70,#scotus
20140915230000, 3600,52,#scotus
20140916000000, 3600,136,#scotus
20140916010000, 3600,108,#scotus
20140916020000, 3600,66,#scotus
20140916030000, 3600,58,#scotus
20140916040000, 3600,33,#scotus
20140916050000, 3600,24,#scotus
20140916060000, 3600,28,#scotus
20140916070000, 3600,20,#scotus
20140916080000, 3600,21,#scotus
20140916090000, 3600,57,#scotus
20140916100000, 3600,23,#scotus
20140916110000, 3600,34,#scotus
20140916120000, 3600,31,#scotus
20140916130000, 3600,56,#scotus
20140916140000, 3600,46,#scotus
20140916150000, 3600,56,#scotus
20140916160000, 3600,56,#scotus
20140916170000, 3600,75,#scotus
20140916180000, 3600,50,#scotus
20140916190000, 3600,43,#scotus
20140916200000, 3600,62,#scotus
20140916210000, 3600,43,#scotus
20140916220000, 3600,29,#scotus
20140916230000, 3600,20,#scotus
20140917000000, 3600,119,#scotus
20140917010000, 3600,140,#scotus
20140917020000, 3600,101,#scotus
20140917030000, 3600,188,#scotus
20140917040000, 3600,112,#scotus
20140917050000, 3600,80,#scotus
20140917060000, 3600,57,#scotus
20140917070000, 3600,56,#scotus
20140917080000, 3600,26,#scotus
20140917090000, 3600,39,#scotus
20140917100000, 3600,68,#scotus
20140917110000, 3600,55,#scotus
20140917120000, 3600,73,#scotus
20140917130000, 3600,82,#scotus
20140917140000, 3600,91,#scotus
20140917150000, 3600,86,#scotus
20140917160000, 3600,66,#scotus
20140917170000, 3600,72,#scotus
20140917180000, 3600,84,#scotus
20140917190000, 3600,93,#scotus
20140917200000, 3600,71,#scotus
20140917210000, 3600,73,#scotus
20140917220000, 3600,49,#scotus
20140917230000, 3600,81,#scotus
20140918000000, 3600,100,#scotus
20140918010000, 3600,71,#scotus
20140918020000, 3600,53,#scotus
20140918030000, 3600,40,#scotus
20140918040000, 3600,23,#scotus
20140918050000, 3600,34,#scotus
20140918060000, 3600,30,#scotus
20140918070000, 3600,29,#scotus
20140918080000, 3600,24,#scotus
20140918090000, 3600,31,#scotus
20140918100000, 3600,25,#scotus
20140918110000, 3600,13,#scotus
20140918120000, 3600,20,#scotus
20140918130000, 3600,52,#scotus
20140918140000, 3600,71,#scotus
20140918150000, 3600,46,#scotus
20140918160000, 3600,31,#scotus
20140918170000, 3600,46,#scotus
20140918180000, 3600,43,#scotus
20140918190000, 3600,33,#scotus
20140918200000, 3600,37,#scotus
20140918210000, 3600,39,#scotus
20140918220000, 3600,39,#scotus
20140918230000, 3600,28,#scotus
20140919000000, 3600,40,#scotus
20140919010000, 3600,46,#scotus
20140919020000, 3600,49,#scotus
20140919030000, 3600,43,#scotus
20140919040000, 3600,43,#scotus
20140919050000, 3600,52,#scotus
20140919060000, 3600,75,#scotus
20140919070000, 3600,61,#scotus
20140919080000, 3600,52,#scotus
20140919090000, 3600,233,#scotus
20140919100000, 3600,224,#scotus
20140919110000, 3600,174,#scotus
20140919120000, 3600,152,#scotus
20140919130000, 3600,173,#scotus
20140919140000, 3600,169,#scotus
20140919150000, 3600,203,#scotus
20140919160000, 3600,272,#scotus
20140919170000, 3600,203,#scotus
20140919180000, 3600,189,#scotus
20140919190000, 3600,1018,#scotus
20140919200000, 3600,1007,#scotus
20140919210000, 3600,352,#scotus
20140919220000, 3600,309,#scotus
20140919230000, 3600,202,#scotus
20140920000000, 3600,155,#scotus
20140920010000, 3600,131,#scotus
20140920020000, 3600,322,#scotus
20140920030000, 3600,429,#scotus
20140920040000, 3600,247,#scotus
20140920050000, 3600,237,#scotus
20140920060000, 3600,210,#scotus
20140920070000, 3600,225,#scotus
20140920080000, 3600,203,#scotus
20140920090000, 3600,212,#scotus
20140920100000, 3600,171,#scotus
20140920110000, 3600,169,#scotus
20140920120000, 3600,213,#scotus
20140920130000, 3600,222,#scotus
20140920140000, 3600,344,#scotus
20140920150000, 3600,539,#scotus
20140920160000, 3600,247,#scotus
20140920170000, 3600,174,#scotus
20140920180000, 3600,154,#scotus
20140920190000, 3600,140,#scotus
20140920200000, 3600,98,#scotus
20140920210000, 3600,88,#scotus
20140920220000, 3600,81,#scotus
20140920230000, 3600,71,#scotus
20140921000000, 3600,479,#scotus
20140921010000, 3600,343,#scotus
20140921020000, 3600,129,#scotus
20140921030000, 3600,94,#scotus
20140921040000, 3600,78,#scotus
20140921050000, 3600,86,#scotus
20140921060000, 3600,52,#scotus
20140921070000, 3600,79,#scotus
20140921080000, 3600,84,#scotus
20140921090000, 3600,80,#scotus
20140921100000, 3600,153,#scotus
20140921110000, 3600,360,#scotus
20140921120000, 3600,162,#scotus
20140921130000, 3600,155,#scotus
20140921140000, 3600,316,#scotus
20140921150000, 3600,118,#scotus
20140921160000, 3600,72,#scotus
20140921170000, 3600,92,#scotus
20140921180000, 3600,114,#scotus
20140921190000, 3600,80,#scotus
20140921200000, 3600,50,#scotus
20140921210000, 3600,40,#scotus
20140921220000, 3600,48,#scotus
20140921230000, 3600,38,#scotus
20140922000000, 3600,576,#scotus
20140922010000, 3600,439,#scotus
20140922020000, 3600,218,#scotus
20140922030000, 3600,91,#scotus
20140922040000, 3600,82,#scotus
20140922050000, 3600,105,#scotus
20140922060000, 3600,71,#scotus
20140922070000, 3600,135,#scotus
20140922080000, 3600,50,#scotus
20140922090000, 3600,38,#scotus
20140922100000, 3600,288,#scotus
20140922110000, 3600,165,#scotus
20140922120000, 3600,116,#scotus
20140922130000, 3600,144,#scotus
20140922140000, 3600,146,#scotus
20140922150000, 3600,87,#scotus
20140922160000, 3600,52,#scotus
20140922170000, 3600,76,#scotus
20140922180000, 3600,152,#scotus
20140922190000, 3600,191,#scotus
20140922200000, 3600,115,#scotus
20140922210000, 3600,67,#scotus
20140922220000, 3600,89,#scotus
20140922230000, 3600,90,#scotus
20140923000000, 3600,620,#scotus
20140923010000, 3600,445,#scotus
20140923020000, 3600,258,#scotus
20140923030000, 3600,171,#scotus
20140923040000, 3600,100,#scotus
20140923050000, 3600,61,#scotus
20140923060000, 3600,160,#scotus
20140923070000, 3600,177,#scotus
20140923080000, 3600,103,#scotus
20140923090000, 3600,177,#scotus
20140923100000, 3600,164,#scotus
20140923110000, 3600,189,#scotus
20140923120000, 3600,327,#scotus
20140923130000, 3600,242,#scotus
20140923140000, 3600,233,#scotus
20140923150000, 3600,154,#scotus
20140923160000, 3600,48,#scotus
